id,calories,proteins,fat,carbohydrate,name,image,Cluster,label_nutrisi,penjelasan_realistis,status_makanan,disease_risk_analysis,status,level_risiko,health_score
715,64.0,12.0,1.0,2.0,Keong,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/03/639552413.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,95
717,151.0,13.8,3.8,14.1,Kepiting,https://thumb.tvonenews.com/thumbnail/2022/09/09/631ae5a4f1c8b-ilustrasi-makanan-laut-kepiting_1265_711.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,83
718,59.0,18.0,1.1,3.6,Kerang,https://asset.kompas.com/crops/e8O9t4LrSSjlE0ponEZTZtaABIY=/0x23:1000x690/1200x800/data/photo/2021/08/01/610600e116471.jpeg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,94
720,357.0,41.1,10.0,25.6,Kerang dendeng mentah,https://4.bp.blogspot.com/-5I6Zu0DTOK8/V6wE5yIdA-I/AAAAAAAAJGY/SQEdOWqHUoEpdwm-J9RhQMDoXODT-zkrwCLcB/s1600/DK1x.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,59
722,475.0,1.6,25.5,64.4,Keremes,https://1.bp.blogspot.com/-7vUY82UReBs/WTbWbqEd68I/AAAAAAAAG4k/isry-Tn67FQgLbx5nqz5ZVhpQeAMHkaSACLcB/s1600/23-04-12-2863049_540b3cf5-8735-4432-9749-3805a501b746.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Hipertensi & Penyakit Jantung, Diabetes Mellitus, Dislipidemia (Kolesterol), Perlemakan Hati (Fatty Liver)",Berat,Waspada,19
723,137.0,1.3,1.1,29.8,Keribang ubi segar,https://asset.kompas.com/crops/Hzj3mDoX0ZXIcCMNelE5lBGlh4E=/0x0:626x417/750x500/data/photo/2020/08/06/5f2bfbf9426da.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,83
724,586.0,4.9,40.6,50.2,Keripik bayam,https://asset.kompas.com/crops/jYESdylVwVMIxcGzRhIFfZhPjnI=/0x28:1000x694/750x500/data/photo/2021/06/12/60c3ff4b72ad0.jpeg,0,Kalori Tinggi & Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
725,446.0,2.8,14.5,76.0,Keripik gadung,https://www.ngadipuro.desa.id/desa/upload/artikel/sedang_1634355777_keripik-gadung.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,33
726,448.0,2.7,18.8,67.1,Keripik kentang,https://asset.kompas.com/crops/TaJKfxhk6isVM1cCWS03MJ-LeZw=/32x12:1000x657/780x390/data/photo/2022/05/25/628d7e2eb24a9.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,29
727,485.0,1.7,22.2,69.7,Keripik lampung,https://img-global.cpcdn.com/recipes/42103518f5a03444/680x482cq70/keripik-pisang-coklat-khas-lampung-foto-resep-utama.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Diabetes Mellitus, Dislipidemia (Kolesterol), Perlemakan Hati (Fatty Liver)",Sedang,Waspada,22
728,598.0,8.3,43.8,42.6,Keripik oncom,https://images.tokopedia.net/img/cache/700/product-1/2020/8/16/58377017/58377017_c917b0cd-8da8-412b-834f-792308dd5144_538_538,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
729,478.0,0.9,20.7,72.0,Keripik singkong,https://www.astronauts.id/blog/wp-content/uploads/2022/09/Olahan-Keripik-Khas-Indonesia-yang-Bikin-Kamu-Ketagihan-1024x683.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Diabetes Mellitus, Dislipidemia (Kolesterol), Perlemakan Hati (Fatty Liver)",Sedang,Waspada,23
730,481.0,2.2,19.7,73.6,Keripik singkong berbumbu,https://www.primarasa.co.id/images/images/Keripik%20Singkong%20Balado%20-%20resep.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,"Diabetes Mellitus, Dislipidemia (Kolesterol)",Sedang,Perhatian,24
731,581.0,12.1,40.6,41.7,Keripik tempe,https://images.unsplash.com/photo-1546069901-ba9599a7e63c?q=80&w=500&auto=format&fit=crop,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,0
733,510.0,12.3,27.9,52.4,Keripik tempe abadi sedang,https://img-global.cpcdn.com/recipes/e1f5995154c195a5/1200x630cq80/photo.jpg,0,Kalori Tinggi & Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,17
736,26.0,1.7,0.4,3.8,Kerokot segar,https://images.tokopedia.net/img/cache/500-square/product-1/2018/5/19/3052608/3052608_5252d99e-65b7-4461-a4c6-2a49e215357a_443_332.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,97
737,350.0,0.5,0.2,85.9,Kerupuk Aci,https://www.indonesia.travel/contentassets/d3d9aef548944b799dbbc862202369b0/kerupuk-aci.jpeg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Berat,Perhatian,56
738,444.0,6.9,14.6,71.3,Kerupuk cumi goreng,https://pesonanusantara.co.id/images/upload//p/e/pes-kerupuk-cumi-mgl.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,35
740,325.0,1.8,0.4,78.5,Kerupuk kemplang  (ikan) mentah,https://images.tokopedia.net/img/cache/700/product-1/2020/6/7/805229013/805229013_ce2eef00-1652-44ff-a3b0-e8d021721b55_1560_1560.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,60
741,504.0,5.6,28.1,57.1,Kerupuk kemplang goreng,https://asset.kompas.com/crops/Qu-uGRiw6A4NINs_6VhIZBrvp1I=/0x386:667x831/750x500/data/photo/2021/05/12/609b4a1d9af08.jpg,0,Kalori Tinggi & Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas, Perlemakan Hati (Fatty Liver)",Berat,Waspada,16
742,356.0,9.7,1.1,76.9,Kerupuk kemplang panggang,https://cdns.klimg.com/merdeka.com/i/w/news/2020/11/20/1244821/content_images/670x335/20201120144433-1-ilustrasi-kemplang-001-tantri-setyorini.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Sedang,Perhatian,57
743,422.0,83.0,4.0,0.0,Kerupuk Kulit kerbau,https://halalmui.org/wp-content/uploads/2022/09/2022-09-01-Kerupuk-Kulit-Kenali-Bahaya-dan-Potensi-Haramnya.jpg,1,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,73
748,476.0,0.1,21.1,71.3,Kerupuk mie kuning goreng,https://id-test-11.slatic.net/p/b79efc608cc0f1f4b19fe026565838ae.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Diabetes Mellitus, Dislipidemia (Kolesterol), Perlemakan Hati (Fatty Liver)",Sedang,Waspada,23
749,46.7,17.3,17.3,81.3,Kerupuk Sayong,https://filebroker-cdn.lazada.co.id/kf/S92719a0bfec8443981796f166617e6eav.jpg,0,Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Diabetes Mellitus,Berat,Perhatian,47
750,340.0,30.0,30.0,52.0,Kerupuk Udang,https://cdn0-production-images-kly.akamaized.net/ihQHCeKhKldhY8YlTDkiu0ObeqE=/261x0:928x667/1200x900/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3265798/original/012419700_1602564070-shutterstock_1736290877.jpg,1,Lemak Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Sumber protein yang sangat baik.",Perhatian,"Hipertensi & Penyakit Jantung, Perlemakan Hati (Fatty Liver)",Berat,Perhatian,22
752,477.0,4.7,20.5,68.5,Kerupuk udang goreng,https://asset.kompas.com/crops/Vol7WU4iu3WSWKNB3nhw8RFCJdE=/0x9:1000x675/750x500/data/photo/2021/07/27/60ff6fb81ffaf.jpg,0,Lemak Tinggi & Karbo Tinggi,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah. Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat.",Perhatian,"Diabetes Mellitus, Dislipidemia (Kolesterol), Perlemakan Hati (Fatty Liver)",Sedang,Waspada,25
753,588.0,53.7,40.9,1.2,Kerupuk urat,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/6/3/15bac8fd-dff8-49eb-9561-81a087a02638.jpg,1,Kalori Tinggi & Lemak Tinggi,"Kandungan lemak cukup tinggi, berisiko menambah asupan kalori harian dengan cepat. Porsi ini sangat mengenyangkan, awasi asupan makanan lain di jam berikutnya. Sumber protein yang sangat baik.",Waspada,"Hipertensi & Penyakit Jantung, Dislipidemia (Kolesterol), Obesitas",Berat,Waspada,9
754,78.0,0.8,0.4,20.0,Kesemek,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2023/02/08040440/catat-ini-manfaat-buah-kesemek-bagi-kesehatan-tubuh-halodoc.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,90
755,181.0,4.0,1.2,37.3,Ketan hitam matang,https://asset.kompas.com/crops/agGJ3o2lK5eMmT-VkGdijGLjgpQ=/0x0:1000x667/750x500/data/photo/2020/10/26/5f965ccbd7c1a.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,78
756,163.0,3.0,0.4,35.7,Ketan putih matang,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/10/13/211488655.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,81
757,340.0,11.0,11.0,54.0,Ketapang,https://cdn0-production-images-kly.akamaized.net/bEFvWpDkZsFCndvlKQ2liamvXwM=/0x287:3046x2004/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3989958/original/069432700_1649474910-biji_ketapang.jpg,0,Nutrisi Terkontrol,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,50
760,153.0,1.2,0.3,36.4,Ketela pohon/singkong kukus,https://blog.tokowahab.com/wp-content/uploads/2018/08/resep-agar-agar-singkong.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,81
761,12.0,0.7,0.1,2.7,Ketimun,https://asset.kompas.com/crops/fiGOAc-9jTMkC7s0BnKHhhyStCo=/0x22:612x430/1200x800/data/photo/2023/10/04/651d5a4cac565.jpeg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Risiko Malnutrisi,Ringan,Aman,98
763,153.0,7.9,7.7,13.0,Ketoprak,https://asset.kompas.com/crops/BiN_oCxCDgkO09b1B_FPfZuvGBw=/0x0:739x493/750x500/data/photo/2020/01/29/5e318845429db.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,77
764,404.0,14.1,16.1,54.2,Ketumbar,https://awsimages.detik.net.id/community/media/visual/2021/08/27/5-manfaat-sehat-minum-air-ketumbar-naikkan-imunitas-dan-detoks-tubuh-3_169.jpeg?w=1200,0,Nutrisi Terkontrol,"Cukup tinggi karbohidrat, sebaiknya batasi jika sedang mengontrol gula darah.",Perhatian,Relatif Aman / Nutrisi Seimbang,Sedang,Aman,39
766,109.6,2.6,2.6,18.6,Ketupat Tahu,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/06/09/resep-kupat-tahu-menu-sarapan-n-20210609032448.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,85
768,73.0,16.4,0.3,0.0,Kodok segar,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhmeQYqX74WTMCJTIO2HnZZT8Ffw091uAsMlNwFrXw-7CB0TARNDJK4xVwMKTr7dFMOpSCZoNX0qO_5gI8oNfog0ymHClf25cs8AbUs4xqcbJ0aDDcUd1ow7JyZnvtfaT1pgl_sT3TjxdP41i0ACR6UctmGTsTOPvkakgVLf0y1gPf63c2VPllg40mK/w1200-h630-p-k-no-nu/Pig%20Frog.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,96
770,99.0,3.3,0.1,21.2,Komak polong segar,https://media.istockphoto.com/id/153755664/id/foto/kacang-polong-salju-segar-di-tumpukan-di-latar-belakang-putih.jpg?s=612x612&w=0&k=20&c=MPZCUQdV2lekycXztBESkb2swqE0hgIzUwflaZlFoaw=,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,89
772,24.0,1.4,0.2,5.3,Kool Merah kool putih,https://res.cloudinary.com/dk0z4ums3/image/upload/v1627875002/attached_image/walau-bikin-perut-kembung-manfat-kol-ternyata-banyak-lho.jpg,2,Nutrisi Terkontrol,Komposisi nutrisi dalam batas wajar.,Aman,Relatif Aman / Nutrisi Seimbang,Ringan,Aman,97
